participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_2_45.1.player.id_in_group,GoR_2_45.1.player.guess,GoR_2_45.1.player.is_winner,GoR_2_45.1.player.strategy_guess,GoR_2_45.1.player.payoff,GoR_2_45.1.group.id_in_subsession,GoR_2_45.1.group.two_thirds_avg,GoR_2_45.1.group.best_guess,GoR_2_45.1.group.num_winners,GoR_2_45.1.group.high,GoR_2_45.1.group.split,GoR_2_45.1.group.timeout,GoR_2_45.1.subsession.round_number,GoR_2_45.2.player.id_in_group,GoR_2_45.2.player.guess,GoR_2_45.2.player.is_winner,GoR_2_45.2.player.strategy_guess,GoR_2_45.2.player.payoff,GoR_2_45.2.group.id_in_subsession,GoR_2_45.2.group.two_thirds_avg,GoR_2_45.2.group.best_guess,GoR_2_45.2.group.num_winners,GoR_2_45.2.group.high,GoR_2_45.2.group.split,GoR_2_45.2.group.timeout,GoR_2_45.2.subsession.round_number,GoR_2_45.3.player.id_in_group,GoR_2_45.3.player.guess,GoR_2_45.3.player.is_winner,GoR_2_45.3.player.strategy_guess,GoR_2_45.3.player.payoff,GoR_2_45.3.group.id_in_subsession,GoR_2_45.3.group.two_thirds_avg,GoR_2_45.3.group.best_guess,GoR_2_45.3.group.num_winners,GoR_2_45.3.group.high,GoR_2_45.3.group.split,GoR_2_45.3.group.timeout,GoR_2_45.3.subsession.round_number,GoR_2_45.4.player.id_in_group,GoR_2_45.4.player.guess,GoR_2_45.4.player.is_winner,GoR_2_45.4.player.strategy_guess,GoR_2_45.4.player.payoff,GoR_2_45.4.group.id_in_subsession,GoR_2_45.4.group.two_thirds_avg,GoR_2_45.4.group.best_guess,GoR_2_45.4.group.num_winners,GoR_2_45.4.group.high,GoR_2_45.4.group.split,GoR_2_45.4.group.timeout,GoR_2_45.4.subsession.round_number,GoR_2_45.5.player.id_in_group,GoR_2_45.5.player.guess,GoR_2_45.5.player.is_winner,GoR_2_45.5.player.strategy_guess,GoR_2_45.5.player.payoff,GoR_2_45.5.group.id_in_subsession,GoR_2_45.5.group.two_thirds_avg,GoR_2_45.5.group.best_guess,GoR_2_45.5.group.num_winners,GoR_2_45.5.group.high,GoR_2_45.5.group.split,GoR_2_45.5.group.timeout,GoR_2_45.5.subsession.round_number,GoR_2_45.6.player.id_in_group,GoR_2_45.6.player.guess,GoR_2_45.6.player.is_winner,GoR_2_45.6.player.strategy_guess,GoR_2_45.6.player.payoff,GoR_2_45.6.group.id_in_subsession,GoR_2_45.6.group.two_thirds_avg,GoR_2_45.6.group.best_guess,GoR_2_45.6.group.num_winners,GoR_2_45.6.group.high,GoR_2_45.6.group.split,GoR_2_45.6.group.timeout,GoR_2_45.6.subsession.round_number,GoR_2_45.7.player.id_in_group,GoR_2_45.7.player.guess,GoR_2_45.7.player.is_winner,GoR_2_45.7.player.strategy_guess,GoR_2_45.7.player.payoff,GoR_2_45.7.group.id_in_subsession,GoR_2_45.7.group.two_thirds_avg,GoR_2_45.7.group.best_guess,GoR_2_45.7.group.num_winners,GoR_2_45.7.group.high,GoR_2_45.7.group.split,GoR_2_45.7.group.timeout,GoR_2_45.7.subsession.round_number,GoR_2_45.8.player.id_in_group,GoR_2_45.8.player.guess,GoR_2_45.8.player.is_winner,GoR_2_45.8.player.strategy_guess,GoR_2_45.8.player.payoff,GoR_2_45.8.group.id_in_subsession,GoR_2_45.8.group.two_thirds_avg,GoR_2_45.8.group.best_guess,GoR_2_45.8.group.num_winners,GoR_2_45.8.group.high,GoR_2_45.8.group.split,GoR_2_45.8.group.timeout,GoR_2_45.8.subsession.round_number
11,2bhdp3nf,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:29.097952+00:00,1,A1BT0859HGB0H4,37FMASSAYDAR29KCPNEZJKJCC55BIF,1.00,$2.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,11,1,0,0.00,1,1,11,0,0,0.00,1,2,11,0,0,0.00,1,3,11,0,0,0.00,1,4,11,0,0,0.00,1,5,11,0,0,0.00,1,6,11,0,0,0.00,1,7,11,0,0,0.00,1,8,1,45,1,,0.25,6,40.33,45,1,1,1,0,1,1,67,1,,0.25,6,45.67,67,1,1,1,0,2,1,25,1,,0.25,6,25.0,25,1,1,1,0,3,1,80,0,,0.00,6,38.0,34,1,1,1,0,4,1,70,0,,0.00,6,37.0,41,1,1,1,0,5,1,50,0,,0.00,6,28.33,35,1,1,1,0,6,1,45,0,,0.00,6,25.0,30,1,1,1,0,7,1,15,1,I visualized a pendulum in my head and then depending on which way it's one randomly in my brain I went with a number in that range.,0.25,6,12.33,15,1,1,1,0,8
12,uwxtyljg,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:35.811739+00:00,1,A1KOHXO0BIQB8T,3II4UPYCOKQXY46FGRAENCYY60YDQR,1.21,$2.21,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,12,1,0,0.00,1,1,12,0,0,0.00,1,2,12,0,0,0.00,1,3,12,0,0,0.00,1,4,12,0,0,0.00,1,5,12,0,0,0.00,1,6,12,0,0,0.00,1,7,12,0,0,0.00,1,8,1,66,0,,0.00,5,37.0,45,1,0,1,0,1,1,40,0,,0.00,5,20.67,22,1,0,1,0,2,1,33,1,,0.33,5,37.67,33,1,0,1,0,3,1,28,1,,0.28,5,28.0,28,1,0,1,0,4,1,31,1,,0.31,5,24.67,31,1,0,1,0,5,1,29,1,,0.29,5,32.0,29,1,0,1,0,6,1,28,0,,0.00,5,17.67,25,1,0,1,0,7,1,31,0,"started higher, but realized that the example would suggest others to pick ,lower numbers, so I went t=with the lower average",0.00,5,17.33,21,1,0,1,0,8
13,aswz4cgl,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:44.523127+00:00,1,A9CWJF6EG53KD,3QHK8ZVMIN1TSASIAQBCB0B4T9ZBLT,1.25,$2.25,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,13,1,0,0.00,1,1,13,0,0,0.00,1,2,13,0,0,0.00,1,3,13,0,0,0.00,1,4,13,0,0,0.00,1,5,13,0,0,0.00,1,6,13,0,0,0.00,1,7,13,0,0,0.00,1,8,2,75,0,,0.00,7,39.33,43,1,1,1,0,1,2,25,1,,0.25,7,17.33,25,1,1,1,0,2,2,30,1,,0.25,7,34.0,30,1,1,1,0,3,2,50,1,,0.25,7,34.67,50,1,1,1,0,4,2,65,0,,0.00,7,25.67,12,1,1,1,0,5,2,5,1,,0.25,7,10.0,5,1,1,1,0,6,2,90,0,,0.00,7,35.0,15,1,1,1,0,7,2,10,1,I just guessed a number then the next round I just kinda guessed closed to previous rounds number ,0.25,7,9.0,10,1,1,1,0,8
14,xjtiz6cr,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:49:58.197790+00:00,1,A3DLF966K5K4BX,3TXMY6UCAF7NTC01GVF336GGL0MQC4,0.75,$1.75,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,14,1,0,0.00,1,1,14,0,0,0.00,1,2,14,0,0,0.00,1,3,14,0,0,0.00,1,4,14,0,0,0.00,1,5,14,0,0,0.00,1,6,14,0,0,0.00,1,7,14,0,0,0.00,1,8,1,43,1,,0.25,7,39.33,43,1,1,1,0,1,1,27,0,,0.00,7,17.33,25,1,1,1,0,2,1,72,0,,0.00,7,34.0,30,1,1,1,0,3,1,54,0,,0.00,7,34.67,50,1,1,1,0,4,1,12,1,,0.25,7,25.67,12,1,1,1,0,5,1,25,0,,0.00,7,10.0,5,1,1,1,0,6,1,15,1,,0.25,7,35.0,15,1,1,1,0,7,1,17,0,"I tried to evaluate the average but they were all over the board, I just went with luck",0.00,7,9.0,10,1,1,1,0,8
15,346idvmn,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:13.876123+00:00,1,A2RBNMRC6942T0,3WEV0KO0ONB9BKLS8VZJICDZOOJDSG,0.75,$1.75,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,15,1,0,0.00,1,1,15,0,0,0.00,1,2,15,0,0,0.00,1,3,15,0,0,0.00,1,4,15,0,0,0.00,1,5,15,0,0,0.00,1,6,15,0,0,0.00,1,7,15,0,0,0.00,1,8,1,80,0,,0.00,8,36.0,28,1,1,1,0,1,1,45,1,,0.25,8,43.33,45,1,1,1,0,2,1,55,0,,0.00,8,31.0,38,1,1,1,0,3,1,22,1,,0.25,8,16.0,22,1,1,1,0,4,1,39,0,,0.00,8,20.0,21,1,1,1,0,5,1,50,0,,0.00,8,22.67,18,1,1,1,0,6,1,18,0,,0.00,8,11.0,15,1,1,1,0,7,1,12,1,I attempted to adjust my guesses based on prior numbers.,0.25,8,13.33,12,1,1,1,0,8
16,ktpqktfx,,0,72,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:16.621490+00:00,1,A34600QE8DNVO,3II4UPYCOKQXY46FGRAENCYY60YQD4,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,16,1,0,0.00,1,1,16,0,0,0.00,1,2,16,0,0,0.00,1,3,16,0,0,0.00,1,4,16,0,0,0.00,1,5,16,0,0,0.00,1,6,16,0,0,0.00,1,7,16,0,0,0.00,1,8,2,50,0,,0.00,9,32.33,47,1,1,1,0,1,2,30,0,,0.00,9,,,,1,1,1,2,2,,0,,0.00,9,,,,1,1,1,3,2,,0,,0.00,9,,,,1,1,1,4,2,,0,,0.00,9,,,,1,1,1,5,2,,0,,0.00,9,,,,1,1,1,6,2,,0,,0.00,9,,,,1,1,1,7,2,,0,,0.00,9,,,,1,1,1,8
17,1nz0dcjd,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:20.467237+00:00,1,A3P74FP62XNVYI,3X1FV8S5JYASFWCN4G5WZK030KTGVY,0.50,$1.50,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,17,1,0,0.00,1,1,17,0,0,0.00,1,2,17,0,0,0.00,1,3,17,0,0,0.00,1,4,17,0,0,0.00,1,5,17,0,0,0.00,1,6,17,0,0,0.00,1,7,17,0,0,0.00,1,8,2,50,0,,0.00,11,30.0,40,1,1,0,0,1,2,25,1,,0.25,11,20.0,25,1,1,0,0,2,2,25,0,,0.00,11,11.67,10,1,1,0,0,3,2,10,1,,0.10,11,26.67,10,1,1,0,0,4,2,5,1,,0.05,11,15.0,5,1,1,0,0,5,2,5,1,,0.05,11,21.67,5,1,1,0,0,6,2,5,1,,0.05,11,9.33,5,1,1,0,0,7,2,5,0,I kept going lower until I found a winning number then I kept using it. Funny it seems that I won more rounds than I am receiving a bonus for.,0.00,11,3.0,4,1,1,0,0,8
18,jquh17qx,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:34.517708+00:00,1,A1VHFLDO4EPKT4,3P1L2B7AD28DB4HREVGYHKB308ILO7,0.54,$1.54,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,18,1,0,0.00,1,1,18,0,0,0.00,1,2,18,0,0,0.00,1,3,18,0,0,0.00,1,4,18,0,0,0.00,1,5,18,0,0,0.00,1,6,18,0,0,0.00,1,7,18,0,0,0.00,1,8,1,40,1,,0.40,11,30.0,40,1,1,0,0,1,1,35,0,,0.00,11,20.0,25,1,1,0,0,2,1,10,1,,0.10,11,11.67,10,1,1,0,0,3,1,70,0,,0.00,11,26.67,10,1,1,0,0,4,1,40,0,,0.00,11,15.0,5,1,1,0,0,5,1,60,0,,0.00,11,21.67,5,1,1,0,0,6,1,23,0,,0.00,11,9.33,5,1,1,0,0,7,1,4,1,"Rounds 1-3 were basically exploratory, in which I tried to see how my opponent would react. In rounds 4-7, I entered high values to see if I could prompt my opponent to enter higher values and get the average up so the payoffs would be larger if I won. By round 8, it was obvious my opponent was going to stick with low guesses/payoffs, so I decided to undercut him/her on the final round.",0.04,11,3.0,4,1,1,0,0,8
19,dqwfp6jd,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:50:37.035342+00:00,1,A1P6T0VC7YKBY6,3NKQQ8O39ZOPQXDWX0UJXDVN9L4DUW,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,19,0,1,0.00,1,1,19,0,0,0.00,1,2,19,0,0,0.00,1,3,19,0,0,0.00,1,4,19,0,0,0.00,1,5,19,0,0,0.00,1,6,19,0,0,0.00,1,7,19,0,0,0.00,1,8,19,,0,,0.00,1,,,,0,0,0,1,19,,0,,0.00,1,,,,0,0,0,2,19,,0,,0.00,1,,,,0,0,0,3,19,,0,,0.00,1,,,,0,0,0,4,19,,0,,0.00,1,,,,0,0,0,5,19,,0,,0.00,1,,,,0,0,0,6,19,,0,,0.00,1,,,,0,0,0,7,19,,0,,0.00,1,,,,0,0,0,8
20,4o6s2qul,,0,72,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:50:46.154819+00:00,1,A15JXW50UYKBGP,3H7Z272LX8QVW4TSTVTD6KGTADELPO,0.25,$1.25,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,20,1,0,0.00,1,1,20,0,0,0.00,1,2,20,0,0,0.00,1,3,20,0,0,0.00,1,4,20,0,0,0.00,1,5,20,0,0,0.00,1,6,20,0,0,0.00,1,7,20,0,0,0.00,1,8,1,47,1,,0.25,9,32.33,47,1,1,1,0,1,1,0,0,,0.00,9,,,,1,1,1,2,1,,0,,0.00,9,,,,1,1,1,3,1,,0,,0.00,9,,,,1,1,1,4,1,,0,,0.00,9,,,,1,1,1,5,1,,0,,0.00,9,,,,1,1,1,6,1,,0,,0.00,9,,,,1,1,1,7,1,,0,,0.00,9,,,,1,1,1,8
21,c8h4zgjt,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:51:17.924372+00:00,1,A2A9GWHTIFSS3F,3L2IS5HSFB1YC949MU8MTI7HNP6NUO,1.51,$2.51,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,21,1,0,0.00,1,1,21,0,0,0.00,1,2,21,0,0,0.00,1,3,21,0,0,0.00,1,4,21,0,0,0.00,1,5,21,0,0,0.00,1,6,21,0,0,0.00,1,7,21,0,0,0.00,1,8,2,50,1,,0.25,10,38.33,50,1,1,1,0,1,2,45,1,,0.25,10,33.33,45,1,1,1,0,2,2,40,1,,0.13,10,26.67,40,2,1,1,0,3,2,30,1,,0.25,10,21.67,30,1,1,1,0,4,2,25,0,,0.00,10,15.0,20,1,1,1,0,5,2,10,1,,0.25,10,10.0,10,1,1,1,0,6,2,5,1,,0.13,10,3.33,5,2,1,1,0,7,2,0,1,"I tried to stay in the middle of the range at first, then I follow the trend of the guesses, since the players seemed to guess numbers following a decreasing trend",0.25,10,5.0,0,1,1,1,0,8
22,6k5wtao9,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:51:28.532835+00:00,1,A1WMOJNU4FFQY8,3KOPY89HM9LIUP05SCKTD2001SHJ38,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,22,0,1,0.00,1,1,22,0,0,0.00,1,2,22,0,0,0.00,1,3,22,0,0,0.00,1,4,22,0,0,0.00,1,5,22,0,0,0.00,1,6,22,0,0,0.00,1,7,22,0,0,0.00,1,8,22,,0,,0.00,1,,,,0,0,0,1,22,,0,,0.00,1,,,,0,0,0,2,22,,0,,0.00,1,,,,0,0,0,3,22,,0,,0.00,1,,,,0,0,0,4,22,,0,,0.00,1,,,,0,0,0,5,22,,0,,0.00,1,,,,0,0,0,6,22,,0,,0.00,1,,,,0,0,0,7,22,,0,,0.00,1,,,,0,0,0,8
23,5af57szr,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:51:37.337034+00:00,1,A3F6SDO4GYBE4Y,3X3OR7WPZ0JAQCUB7ER2KYL3L3E8LR,0.51,$1.51,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,23,1,0,0.00,1,1,23,0,0,0.00,1,2,23,0,0,0.00,1,3,23,0,0,0.00,1,4,23,0,0,0.00,1,5,23,0,0,0.00,1,6,23,0,0,0.00,1,7,23,0,0,0.00,1,8,1,65,0,,0.00,10,38.33,50,1,1,1,0,1,1,55,0,,0.00,10,33.33,45,1,1,1,0,2,1,40,1,,0.13,10,26.67,40,2,1,1,0,3,1,35,0,,0.00,10,21.67,30,1,1,1,0,4,1,20,1,,0.25,10,15.0,20,1,1,1,0,5,1,20,0,,0.00,10,10.0,10,1,1,1,0,6,1,5,1,,0.13,10,3.33,5,2,1,1,0,7,1,15,0,I tried to pay attention to the pattern of the number chosen.,0.00,10,5.0,0,1,1,1,0,8
24,undx4d3x,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:52:11.904655+00:00,1,A10YGFN8NW849U,3GDTJDAPVVUUWUCW7QSHKB0SL848MT,0.45,$1.45,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,24,1,0,0.00,1,1,24,0,0,0.00,1,2,24,0,0,0.00,1,3,24,0,0,0.00,1,4,24,0,0,0.00,1,5,24,0,0,0.00,1,6,24,0,0,0.00,1,7,24,0,0,0.00,1,8,2,90,0,,0.00,12,41.0,33,1,1,0,0,1,2,13,1,,0.13,12,30.0,13,1,1,0,0,2,2,23,1,,0.23,12,26.0,23,1,1,0,0,3,2,32,0,,0.00,12,14.33,11,1,1,0,0,4,2,4,1,,0.04,12,7.0,4,1,1,0,0,5,2,2,1,,0.02,12,8.33,2,1,1,0,0,6,2,2,1,,0.02,12,1.67,2,1,1,0,0,7,2,1,1,I estimated 2/3 of the number as closely as I could in my head. It was challenging for me since math is not my strong point!,0.01,12,0.67,1,2,1,0,0,8
25,5mkkz3al,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:52:14.145590+00:00,1,A35RZ2HKE9VWJ5,3WMOAN2SRCGYPOT9RKIRP4901WFNVD,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,25,0,1,0.00,1,1,25,0,0,0.00,1,2,25,0,0,0.00,1,3,25,0,0,0.00,1,4,25,0,0,0.00,1,5,25,0,0,0.00,1,6,25,0,0,0.00,1,7,25,0,0,0.00,1,8,25,,0,,0.00,1,,,,0,0,0,1,25,,0,,0.00,1,,,,0,0,0,2,25,,0,,0.00,1,,,,0,0,0,3,25,,0,,0.00,1,,,,0,0,0,4,25,,0,,0.00,1,,,,0,0,0,5,25,,0,,0.00,1,,,,0,0,0,6,25,,0,,0.00,1,,,,0,0,0,7,25,,0,,0.00,1,,,,0,0,0,8
26,1r8442oe,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:52:36.631026+00:00,1,AVEG2XH7MRL1H,3HFNH7HEMIX0AOG6IHBMTX1VJSEQGE,0.83,$1.83,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,26,1,0,0.00,1,1,26,0,0,0.00,1,2,26,0,0,0.00,1,3,26,0,0,0.00,1,4,26,0,0,0.00,1,5,26,0,0,0.00,1,6,26,0,0,0.00,1,7,26,0,0,0.00,1,8,2,10,1,,0.10,13,10.33,10,1,0,0,0,1,2,30,1,,0.30,13,28.33,30,1,0,0,0,2,2,40,0,,0.00,13,20.33,21,1,0,0,0,3,2,20,1,,0.20,13,32.33,20,1,0,0,0,4,2,30,0,,0.00,13,17.33,22,1,0,0,0,5,2,23,1,,0.23,13,26.0,23,1,0,0,0,6,2,40,0,,0.00,13,20.67,22,1,0,0,0,7,2,23,0,Secret,0.00,13,11.0,10,1,0,0,0,8
27,ru5flq1g,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:52:37.303536+00:00,1,A2LX5G9FWLYBIW,3VAR3R6G1QKIWXX8K67UCFPXG8J8O8,0.45,$1.45,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,27,1,0,0.00,1,1,27,0,0,0.00,1,2,27,0,0,0.00,1,3,27,0,0,0.00,1,4,27,0,0,0.00,1,5,27,0,0,0.00,1,6,27,0,0,0.00,1,7,27,0,0,0.00,1,8,1,33,1,,0.33,12,41.0,33,1,1,0,0,1,1,77,0,,0.00,12,30.0,13,1,1,0,0,2,1,55,0,,0.00,12,26.0,23,1,1,0,0,3,1,11,1,,0.11,12,14.33,11,1,1,0,0,4,1,17,0,,0.00,12,7.0,4,1,1,0,0,5,1,23,0,,0.00,12,8.33,2,1,1,0,0,6,1,3,0,,0.00,12,1.67,2,1,1,0,0,7,1,1,1,guess ,0.01,12,0.67,1,2,1,0,0,8
28,t4gmqseq,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:52:48.862979+00:00,1,A69RUK0SZV067,34Z02EIMITWGR0XDLJGEDAP2WIOT0S,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,28,0,1,0.00,1,1,28,0,0,0.00,1,2,28,0,0,0.00,1,3,28,0,0,0.00,1,4,28,0,0,0.00,1,5,28,0,0,0.00,1,6,28,0,0,0.00,1,7,28,0,0,0.00,1,8,28,,0,,0.00,1,,,,0,0,0,1,28,,0,,0.00,1,,,,0,0,0,2,28,,0,,0.00,1,,,,0,0,0,3,28,,0,,0.00,1,,,,0,0,0,4,28,,0,,0.00,1,,,,0,0,0,5,28,,0,,0.00,1,,,,0,0,0,6,28,,0,,0.00,1,,,,0,0,0,7,28,,0,,0.00,1,,,,0,0,0,8
29,9qn1lflq,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 11:53:14.254577+00:00,1,A3JIWNQV86CNOB,3P59JYT76M3NNA0R06KSWYIHTG8T2C,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,29,0,1,0.00,1,1,29,0,0,0.00,1,2,29,0,0,0.00,1,3,29,0,0,0.00,1,4,29,0,0,0.00,1,5,29,0,0,0.00,1,6,29,0,0,0.00,1,7,29,0,0,0.00,1,8,29,,0,,0.00,1,,,,0,0,0,1,29,,0,,0.00,1,,,,0,0,0,2,29,,0,,0.00,1,,,,0,0,0,3,29,,0,,0.00,1,,,,0,0,0,4,29,,0,,0.00,1,,,,0,0,0,5,29,,0,,0.00,1,,,,0,0,0,6,29,,0,,0.00,1,,,,0,0,0,7,29,,0,,0.00,1,,,,0,0,0,8
30,2lgui3nf,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 11:53:20.791660+00:00,1,A2AEY7AGQYBN6X,3GU1KF0O4JKJJV7G2I4JSHKOYJ0BPR,0.75,$1.75,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,30,1,0,0.00,1,1,30,0,0,0.00,1,2,30,0,0,0.00,1,3,30,0,0,0.00,1,4,30,0,0,0.00,1,5,30,0,0,0.00,1,6,30,0,0,0.00,1,7,30,0,0,0.00,1,8,1,21,0,,0.00,13,10.33,10,1,0,0,0,1,1,55,0,,0.00,13,28.33,30,1,0,0,0,2,1,21,1,,0.21,13,20.33,21,1,0,0,0,3,1,77,0,,0.00,13,32.33,20,1,0,0,0,4,1,22,1,,0.22,13,17.33,22,1,0,0,0,5,1,55,0,,0.00,13,26.0,23,1,0,0,0,6,1,22,1,,0.22,13,20.67,22,1,0,0,0,7,1,10,1,I went high and low,0.10,13,11.0,10,1,0,0,0,8
