,session,code,turker,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,cutoff,newcutoff,changingstrategy,fault,cok840,cok900,simple,payoff
1123,skcucks5,q0ragkjk,,20,2,27,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1124,skcucks5,hil578bg,,20,1,28,8.5,1.0,0.5,-1.39,"Whenever 8:50 was hit i always went to the canteen, but answered very uncertaint. This guareenteed that 8:40 was always a very certain minimizing losses from both players.  , but making 8:50 and 9:00 guaranteed small losses",8.5,No. But it seemed like my partner did twice and then changed tactic,Yes. Followed my partners tactic of going to the canteen at 8:50. He then changed tactics midway which resulted in a quick end before I could adjust,2.0,,0.0,1.0,0.0
1125,skcucks5,q0ragkjk,,20,2,28,9.0,0.0,0.75,-2.77,"Certain to office early, more uncertain later",8.3,"Yes, at 8:40. Because it seemed almost safe","Yes, earlier answers by the other player changed my mind",3.0,1.0,,1.0,0.0
1126,skcucks5,d5y5e89t,,21,1,1,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1127,skcucks5,qx6yytx4,,21,2,1,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1128,skcucks5,d5y5e89t,,21,1,2,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1129,skcucks5,qx6yytx4,,21,2,2,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1130,skcucks5,d5y5e89t,,21,1,3,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
1131,skcucks5,qx6yytx4,,21,2,3,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1132,skcucks5,d5y5e89t,,21,1,4,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1133,skcucks5,qx6yytx4,,21,2,4,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1134,skcucks5,d5y5e89t,,21,1,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1135,skcucks5,qx6yytx4,,21,2,5,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1136,skcucks5,d5y5e89t,,21,1,6,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1137,skcucks5,qx6yytx4,,21,2,6,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1138,skcucks5,d5y5e89t,,21,1,7,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1139,skcucks5,qx6yytx4,,21,2,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1140,skcucks5,d5y5e89t,,21,1,8,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1141,skcucks5,qx6yytx4,,21,2,8,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
1142,skcucks5,d5y5e89t,,21,1,9,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1143,skcucks5,qx6yytx4,,21,2,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1144,skcucks5,d5y5e89t,,21,1,10,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1145,skcucks5,qx6yytx4,,21,2,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1146,skcucks5,d5y5e89t,,21,1,11,8.5,1.0,0.625,-1.96,,,,,,,,,0.0
1147,skcucks5,qx6yytx4,,21,2,11,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1148,skcucks5,d5y5e89t,,21,1,12,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1149,skcucks5,qx6yytx4,,21,2,12,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1150,skcucks5,d5y5e89t,,21,1,13,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1151,skcucks5,qx6yytx4,,21,2,13,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1152,skcucks5,d5y5e89t,,21,1,14,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1153,skcucks5,qx6yytx4,,21,2,14,9.1,0.0,0.75,-0.58,,,,,,,,,0.0
1154,skcucks5,d5y5e89t,,21,1,15,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1155,skcucks5,qx6yytx4,,21,2,15,9.1,0.0,0.875,-0.27,,,,,,,,,0.0
1156,skcucks5,d5y5e89t,,21,1,16,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1157,skcucks5,qx6yytx4,,21,2,16,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1158,skcucks5,d5y5e89t,,21,1,17,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1159,skcucks5,qx6yytx4,,21,2,17,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1160,skcucks5,d5y5e89t,,21,1,18,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1161,skcucks5,qx6yytx4,,21,2,18,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1162,skcucks5,d5y5e89t,,21,1,19,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1163,skcucks5,qx6yytx4,,21,2,19,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1164,skcucks5,d5y5e89t,,21,1,20,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1165,skcucks5,qx6yytx4,,21,2,20,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1166,skcucks5,d5y5e89t,,21,1,21,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1167,skcucks5,qx6yytx4,,21,2,21,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1168,skcucks5,d5y5e89t,,21,1,22,8.5,1.0,0.75,-0.29,,,,,,,,,0.0
1169,skcucks5,qx6yytx4,,21,2,22,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1170,skcucks5,d5y5e89t,,21,1,23,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
1171,skcucks5,qx6yytx4,,21,2,23,9.1,0.0,0.875,-0.27,,,,,,,,,0.0
1172,skcucks5,d5y5e89t,,21,1,24,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1173,skcucks5,qx6yytx4,,21,2,24,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1174,skcucks5,d5y5e89t,,21,1,25,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1175,skcucks5,qx6yytx4,,21,2,25,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1176,skcucks5,d5y5e89t,,21,1,26,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1177,skcucks5,qx6yytx4,,21,2,26,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1178,skcucks5,d5y5e89t,,21,1,27,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1179,skcucks5,qx6yytx4,,21,2,27,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1180,skcucks5,d5y5e89t,,21,1,28,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1181,skcucks5,qx6yytx4,,21,2,28,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1182,skcucks5,d5y5e89t,,21,1,29,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1183,skcucks5,qx6yytx4,,21,2,29,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1184,skcucks5,d5y5e89t,,21,1,30,8.4,1.0,0.99,-0.01,Go to where I should go - be uncertain at 8:50 and 9:00,8.5,"No - if I went at 9:00, he could lose a Big bonus from a Certain office run",No.   Doesn’t chamge the optimal strategy,,1.0,,1.0,0.0
1185,skcucks5,qx6yytx4,,21,2,30,8.5,1.0,0.625,-0.47,"8:30 or less: cantene, very certain.  8:40: then my partner may have 8:50 and beleive that I got 9:00, however unlikely. Therefore i go to the cantene  8:50 or more: I go to office but is uncertain as my partner could arrive at 8:40 and beleive I were in the cantene at 8:30.",7.0,Yes as my partner and I developed a strategy for going to the cantene when there was a chance one of us came,"Yes, I tried to figure out a strategy together with my partner",,,0.0,1.0,0.0
1186,skcucks5,kzz2ozls,,22,1,1,9.0,0.0,0.875,-4.16,,,,,,,,,0.0
1187,skcucks5,gt6pemo0,,22,2,1,8.5,1.0,0.5,-1.39,,,,,,,,,20.15
1188,skcucks5,kzz2ozls,,22,1,2,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1189,skcucks5,gt6pemo0,,22,2,2,8.4,1.0,0.99,-0.01,,,,,,,,,20.15
1190,skcucks5,kzz2ozls,,22,1,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1191,skcucks5,gt6pemo0,,22,2,3,8.1,1.0,0.99,-0.01,,,,,,,,,20.15
1192,skcucks5,kzz2ozls,,22,1,4,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
1193,skcucks5,gt6pemo0,,22,2,4,8.4,1.0,0.99,-0.01,,,,,,,,,20.15
1194,skcucks5,kzz2ozls,,22,1,5,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1195,skcucks5,gt6pemo0,,22,2,5,8.0,1.0,0.99,-0.01,,,,,,,,,20.15
1196,skcucks5,kzz2ozls,,22,1,6,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1197,skcucks5,gt6pemo0,,22,2,6,9.1,0.0,0.99,-0.02,,,,,,,,,20.15
1198,skcucks5,kzz2ozls,,22,1,7,9.0,0.0,0.625,-1.96,,,,,,,,,0.0
1199,skcucks5,gt6pemo0,,22,2,7,8.5,1.0,0.625,-1.96,,,,,,,,,20.15
1200,skcucks5,kzz2ozls,,22,1,8,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1201,skcucks5,gt6pemo0,,22,2,8,8.2,1.0,0.99,-0.01,,,,,,,,,20.15
1202,skcucks5,kzz2ozls,,22,1,9,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1203,skcucks5,gt6pemo0,,22,2,9,8.0,1.0,0.99,-0.01,,,,,,,,,20.15
1204,skcucks5,kzz2ozls,,22,1,10,8.5,1.0,0.625,-1.96,,,,,,,,,0.0
1205,skcucks5,gt6pemo0,,22,2,10,9.0,0.0,0.625,-1.96,,,,,,,,,20.15
1206,skcucks5,kzz2ozls,,22,1,11,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1207,skcucks5,gt6pemo0,,22,2,11,9.1,0.0,0.99,-0.02,,,,,,,,,20.15
1208,skcucks5,kzz2ozls,,22,1,12,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
1209,skcucks5,gt6pemo0,,22,2,12,9.1,0.0,0.99,-0.02,,,,,,,,,20.15
1210,skcucks5,kzz2ozls,,22,1,13,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1211,skcucks5,gt6pemo0,,22,2,13,8.2,1.0,0.99,-0.01,,,,,,,,,20.15
1212,skcucks5,kzz2ozls,,22,1,14,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1213,skcucks5,gt6pemo0,,22,2,14,8.4,1.0,0.875,-0.13,,,,,,,,,20.15
1214,skcucks5,kzz2ozls,,22,1,15,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1215,skcucks5,gt6pemo0,,22,2,15,8.5,1.0,0.5,-0.69,,,,,,,,,20.15
1216,skcucks5,kzz2ozls,,22,1,16,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1217,skcucks5,gt6pemo0,,22,2,16,8.0,1.0,0.99,-0.01,,,,,,,,,20.15
1218,skcucks5,kzz2ozls,,22,1,17,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1219,skcucks5,gt6pemo0,,22,2,17,8.3,1.0,0.99,-0.01,,,,,,,,,20.15
1220,skcucks5,kzz2ozls,,22,1,18,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1221,skcucks5,gt6pemo0,,22,2,18,8.5,1.0,0.5,-1.39,,,,,,,,,20.15
1222,skcucks5,kzz2ozls,,22,1,19,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1223,skcucks5,gt6pemo0,,22,2,19,8.1,1.0,0.99,-0.01,,,,,,,,,20.15
1224,skcucks5,kzz2ozls,,22,1,20,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1225,skcucks5,gt6pemo0,,22,2,20,8.2,1.0,0.99,-0.01,,,,,,,,,20.15
1226,skcucks5,kzz2ozls,,22,1,21,8.5,1.0,0.625,-1.96,,,,,,,,,0.0
1227,skcucks5,gt6pemo0,,22,2,21,9.0,0.0,0.5,-1.39,,,,,,,,,20.15
1228,skcucks5,kzz2ozls,,22,1,22,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1229,skcucks5,gt6pemo0,,22,2,22,8.2,1.0,0.99,-0.01,,,,,,,,,20.15
1230,skcucks5,kzz2ozls,,22,1,23,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1231,skcucks5,gt6pemo0,,22,2,23,8.5,1.0,0.5,-0.69,,,,,,,,,20.15
1232,skcucks5,kzz2ozls,,22,1,24,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1233,skcucks5,gt6pemo0,,22,2,24,8.3,1.0,0.99,-0.01,,,,,,,,,20.15
1234,skcucks5,kzz2ozls,,22,1,25,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1235,skcucks5,gt6pemo0,,22,2,25,8.2,1.0,0.99,-0.01,,,,,,,,,20.15
1236,skcucks5,kzz2ozls,,22,1,26,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1237,skcucks5,gt6pemo0,,22,2,26,8.1,1.0,0.99,-0.01,,,,,,,,,20.15
1238,skcucks5,kzz2ozls,,22,1,27,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1239,skcucks5,gt6pemo0,,22,2,27,8.3,1.0,0.99,-0.01,,,,,,,,,20.15
1240,skcucks5,kzz2ozls,,22,1,28,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1241,skcucks5,gt6pemo0,,22,2,28,8.1,1.0,0.99,-0.01,,,,,,,,,20.15
1242,skcucks5,kzz2ozls,,22,1,29,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1243,skcucks5,gt6pemo0,,22,2,29,8.1,1.0,0.99,-0.01,,,,,,,,,20.15
1244,skcucks5,kzz2ozls,,22,1,30,8.3,1.0,0.99,-0.01,"Adhere to the rules.    Though the optimal strategy is to always go to the canteen and always be certain, if you know that the college knows that is the optimal strategy.",8.3,"Yes, before 9:00",I did not.,,,0.0,1.0,0.0
1245,skcucks5,gt6pemo0,,22,2,30,8.2,1.0,0.99,-0.01,"If I had time to go to the canteen I would always go. However, if I arrived at 8:50 I would be very unsure that my colleague would also go to the canteen. If I arrived before 8:50 I would also go to the canteen, but here I would be very sure that my colleague would do the same.",8.4,"My safe answer was 8:40, but I went to the canteen at 8:50, because my colleague could have arrived at 8:40","No, I kept the same strategy",,,1.0,1.0,20.15
1246,skcucks5,mcy6m2yg,,23,1,1,8.2,1.0,0.5,-0.69,,,,,,,,,0.0
1247,skcucks5,mj8r5vux,,23,2,1,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1248,skcucks5,mcy6m2yg,,23,1,2,8.5,1.0,0.875,-4.16,,,,,,,,,0.0
1249,skcucks5,mj8r5vux,,23,2,2,9.0,1.0,0.625,-1.96,,,,,,,,,0.0
1250,skcucks5,mcy6m2yg,,23,1,3,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1251,skcucks5,mj8r5vux,,23,2,3,9.0,1.0,0.75,-2.77,,,,,,,,,0.0
1252,skcucks5,mcy6m2yg,,23,1,4,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1253,skcucks5,mj8r5vux,,23,2,4,8.5,1.0,0.875,-0.13,,,,,,,,,0.0
1254,skcucks5,mcy6m2yg,,23,1,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1255,skcucks5,mj8r5vux,,23,2,5,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1256,skcucks5,mcy6m2yg,,23,1,6,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1257,skcucks5,mj8r5vux,,23,2,6,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1258,skcucks5,mcy6m2yg,,23,1,7,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1259,skcucks5,mj8r5vux,,23,2,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1260,skcucks5,mcy6m2yg,,23,1,8,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1261,skcucks5,mj8r5vux,,23,2,8,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1262,skcucks5,mcy6m2yg,,23,1,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1263,skcucks5,mj8r5vux,,23,2,9,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1264,skcucks5,mcy6m2yg,,23,1,10,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1265,skcucks5,mj8r5vux,,23,2,10,8.5,1.0,0.75,-0.29,,,,,,,,,0.0
1266,skcucks5,mcy6m2yg,,23,1,11,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1267,skcucks5,mj8r5vux,,23,2,11,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1268,skcucks5,mcy6m2yg,,23,1,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1269,skcucks5,mj8r5vux,,23,2,12,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1270,skcucks5,mcy6m2yg,,23,1,13,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1271,skcucks5,mj8r5vux,,23,2,13,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1272,skcucks5,mcy6m2yg,,23,1,14,9.0,1.0,0.75,-2.77,,,,,,,,,0.0
1273,skcucks5,mj8r5vux,,23,2,14,9.1,0.0,0.99,-9.21,,,,,,,,,0.0
1274,skcucks5,mcy6m2yg,,23,1,15,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1275,skcucks5,mj8r5vux,,23,2,15,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1276,skcucks5,mcy6m2yg,,23,1,16,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1277,skcucks5,mj8r5vux,,23,2,16,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1278,skcucks5,mcy6m2yg,,23,1,17,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1279,skcucks5,mj8r5vux,,23,2,17,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1280,skcucks5,mcy6m2yg,,23,1,18,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1281,skcucks5,mj8r5vux,,23,2,18,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1282,skcucks5,mcy6m2yg,,23,1,19,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1283,skcucks5,mj8r5vux,,23,2,19,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1284,skcucks5,mcy6m2yg,,23,1,20,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1285,skcucks5,mj8r5vux,,23,2,20,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1286,skcucks5,mcy6m2yg,,23,1,21,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1287,skcucks5,mj8r5vux,,23,2,21,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1288,skcucks5,mcy6m2yg,,23,1,22,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1289,skcucks5,mj8r5vux,,23,2,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1290,skcucks5,mcy6m2yg,,23,1,23,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1291,skcucks5,mj8r5vux,,23,2,23,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1292,skcucks5,mcy6m2yg,,23,1,24,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1293,skcucks5,mj8r5vux,,23,2,24,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1294,skcucks5,mcy6m2yg,,23,1,25,8.5,1.0,0.875,-4.16,,,,,,,,,0.0
1295,skcucks5,mj8r5vux,,23,2,25,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1296,skcucks5,mcy6m2yg,,23,1,26,8.5,1.0,0.875,-0.13,,,,,,,,,0.0
1297,skcucks5,mj8r5vux,,23,2,26,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1298,skcucks5,mcy6m2yg,,23,1,27,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1299,skcucks5,mj8r5vux,,23,2,27,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1300,skcucks5,mcy6m2yg,,23,1,28,8.5,1.0,0.875,-4.16,Thinking about what time the other person thought I could arrive,8.4,Yes,Yes because the other person often picked canteen in the beginning and not so much in the end,1.0,1.0,,1.0,0.0
1301,skcucks5,mj8r5vux,,23,2,28,9.0,0.0,0.75,-2.77,"If time was 8:40 or under, always choose canteen and very certain.  If time was 8:50 put canteen and somewhat certain.  If time was 9:00 choose office and somewhat certain.  If time was over 9:00 choose office and put very certain.    I may no have been consistent with this, but this is what I would do from now on. I the start of the game i misunderstood and thought i could go to the canteen at 9:00.",8.4,Don't have time to answer.,Stick to the same strategy from the start.,1.0,,1.0,1.0,0.0
1302,skcucks5,gv74k86m,,24,1,1,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1303,skcucks5,6g9t8qb7,,24,2,1,9.1,0.0,0.75,-0.58,,,,,,,,,-2.0
1304,skcucks5,gv74k86m,,24,1,2,8.5,1.0,0.625,-1.96,,,,,,,,,0.0
1305,skcucks5,6g9t8qb7,,24,2,2,9.0,0.0,0.75,-2.77,,,,,,,,,-2.0
1306,skcucks5,gv74k86m,,24,1,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1307,skcucks5,6g9t8qb7,,24,2,3,8.3,1.0,0.99,-0.01,,,,,,,,,-2.0
1308,skcucks5,gv74k86m,,24,1,4,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
1309,skcucks5,6g9t8qb7,,24,2,4,8.5,1.0,0.75,-2.77,,,,,,,,,-2.0
1310,skcucks5,gv74k86m,,24,1,5,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1311,skcucks5,6g9t8qb7,,24,2,5,8.2,1.0,0.99,-0.01,,,,,,,,,-2.0
1312,skcucks5,gv74k86m,,24,1,6,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1313,skcucks5,6g9t8qb7,,24,2,6,8.3,1.0,0.99,-0.01,,,,,,,,,-2.0
1314,skcucks5,gv74k86m,,24,1,7,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1315,skcucks5,6g9t8qb7,,24,2,7,8.5,1.0,0.5,-0.69,,,,,,,,,-2.0
1316,skcucks5,gv74k86m,,24,1,8,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1317,skcucks5,6g9t8qb7,,24,2,8,8.3,1.0,0.99,-0.01,,,,,,,,,-2.0
1318,skcucks5,gv74k86m,,24,1,9,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1319,skcucks5,6g9t8qb7,,24,2,9,8.2,1.0,0.99,-0.01,,,,,,,,,-2.0
1320,skcucks5,gv74k86m,,24,1,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1321,skcucks5,6g9t8qb7,,24,2,10,8.1,1.0,0.99,-0.01,,,,,,,,,-2.0
1322,skcucks5,gv74k86m,,24,1,11,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1323,skcucks5,6g9t8qb7,,24,2,11,8.0,1.0,0.99,-0.01,,,,,,,,,-2.0
1324,skcucks5,gv74k86m,,24,1,12,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1325,skcucks5,6g9t8qb7,,24,2,12,8.2,1.0,0.99,-0.01,,,,,,,,,-2.0
1326,skcucks5,w1doycxj,,25,1,1,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1327,skcucks5,mcnnsxew,,25,2,1,8.2,1.0,0.875,-0.13,,,,,,,,,0.0
1328,skcucks5,w1doycxj,,25,1,2,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1329,skcucks5,mcnnsxew,,25,2,2,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1330,skcucks5,w1doycxj,,25,1,3,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1331,skcucks5,mcnnsxew,,25,2,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1332,skcucks5,w1doycxj,,25,1,4,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1333,skcucks5,mcnnsxew,,25,2,4,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1334,skcucks5,w1doycxj,,25,1,5,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
1335,skcucks5,mcnnsxew,,25,2,5,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1336,skcucks5,w1doycxj,,25,1,6,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
1337,skcucks5,mcnnsxew,,25,2,6,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1338,skcucks5,w1doycxj,,25,1,7,8.5,1.0,0.5,-1.39,,,,,,,,,0.0
1339,skcucks5,mcnnsxew,,25,2,7,8.4,0.0,0.625,-1.96,,,,,,,,,0.0
1340,skcucks5,w1doycxj,,25,1,8,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
1341,skcucks5,mcnnsxew,,25,2,8,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1342,skcucks5,w1doycxj,,25,1,9,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1343,skcucks5,mcnnsxew,,25,2,9,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
1344,skcucks5,w1doycxj,,25,1,10,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1345,skcucks5,mcnnsxew,,25,2,10,8.4,0.0,0.625,-0.94,,,,,,,,,0.0
1346,skcucks5,w1doycxj,,25,1,11,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1347,skcucks5,mcnnsxew,,25,2,11,9.1,0.0,0.875,-0.27,,,,,,,,,0.0
1348,skcucks5,w1doycxj,,25,1,12,8.2,1.0,0.99,-9.21,,,,,,,,,0.0
1349,skcucks5,mcnnsxew,,25,2,12,8.3,0.0,0.5,-1.39,,,,,,,,,0.0
1350,skcucks5,w1doycxj,,25,1,13,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1351,skcucks5,mcnnsxew,,25,2,13,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1352,skcucks5,w1doycxj,,25,1,14,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1353,skcucks5,mcnnsxew,,25,2,14,8.4,0.0,0.625,-0.94,,,,,,,,,0.0
1354,skcucks5,w1doycxj,,25,1,15,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1355,skcucks5,mcnnsxew,,25,2,15,8.4,0.0,0.625,-0.94,,,,,,,,,0.0
1356,skcucks5,w1doycxj,,25,1,16,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1357,skcucks5,mcnnsxew,,25,2,16,9.1,0.0,0.625,-0.94,,,,,,,,,0.0
1358,skcucks5,w1doycxj,,25,1,17,8.3,1.0,0.875,-4.16,,,,,,,,,0.0
1359,skcucks5,mcnnsxew,,25,2,17,8.4,0.0,0.625,-1.96,,,,,,,,,0.0
1360,skcucks5,w1doycxj,,25,1,18,8.1,1.0,0.99,-9.21,"When arriving 8.50 or later, always go to office. If 8.40 try canteen with slightly uncertainty. If earlier, always go to canteen",8.3,"Yes, 10 minutes past because i assumed he would","I realized too late, that he probably just always went to the office,  no matter the time.",2.0,,0.0,1.0,0.0
1361,skcucks5,mcnnsxew,,25,2,18,8.2,0.0,0.5,-1.39,Go to the office!,7.0,Only in the first few rounds before I realized the strategy.,Yes because after a few rounds I realized it is never safe to go canteen.,3.0,1.0,,2.0,0.0
1362,skcucks5,q1gi5k8m,,26,1,1,8.2,1.0,0.5,-0.69,,,,,,,,,0.0
1363,skcucks5,ymmxmz1w,,26,2,1,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
