participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.room_busy,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
44,i82kbnz9,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:43:09.072247+00:00,1,A1IXQS0AB02CPA,3NL0RFNU0G6YN5PRABPOOMSJ56ZK44,0.00,44,30,"[37, 40, 42]",450.0,992.08035,450.0,0.635036496350365,0,,2018-06-20 12:44:03.686811+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
45,8ujjb1fb,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 12:43:40.031639+00:00,1,A23WTODPHXZ68Y,373ERPL3YPR4RUHCFWZTX6QPGXART0,0.00,45,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
46,k1nqho6d,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:44:37.414200+00:00,1,A2CB7WDJ9V6VVN,3EJPLAJKENZ7RNSRT0LD8Z0A56J6ZY,0.00,46,31,"[40, 42, 44]",1250.0,1250.0,566.990365246121,0.540153799475976,1,,2018-06-20 12:45:29.685619+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
47,82otyicw,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:44:53.347796+00:00,1,A3SF0U7VESV1X8,3H7Z272LX8QVW4TSTVTD6KGTL20PL3,0.14,47,32,"[40, 42, 44]",1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-06-20 12:45:30.030680+00:00,42,0.14,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
48,ti8uo9iz,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:48:42.908963+00:00,1,A3RL02A3JRAUS4,3HL8HNGX46KO4P3PQVUIPHBUJ2XF9U,0.00,48,33,"[42, 44, 47]",1529.0,1529.0,693.542614769056,0.437516127519014,1,,2018-06-20 12:49:24.009951+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
49,yebhbjov,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 12:49:12.430331+00:00,1,A36HLORY5EEG4X,3RWE2M8QWITIWNSTONU24BJAIPP0NA,0.00,49,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
50,tg4hve5p,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:49:58.033477+00:00,1,A10CLUSRQDKJBH,3LRKMWOKB60J9M9Q6Y9AIMJYP1H2ZD,0.00,50,33,"[42, 44, 47]",0.0,,,,0,,2018-06-20 12:50:44.512964+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
51,ts5hk7dm,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 12:51:08.041084+00:00,1,A10443E11ZWEHJ,3GDTJDAPVVUUWUCW7QSHKB0SWXR8M5,0.00,51,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
52,yzwtiyyv,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:52:50.132792+00:00,1,A3KECQ3YIW2I0F,38JBBYETQPTV15XHEPELQRFEL94E4F,0.00,52,34,"[42, 44, 47]",992.1,992.1,450.008913088542,0.635029267568093,1,,2018-06-20 12:53:03.663856+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
53,yzzmz51h,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:54:07.333458+00:00,1,A98E8M4QLI9RS,35BLDD71I7GS6D7SU8TLKRG9MZAVZE,0.00,53,35,"[42, 44, 52]",1084.3,1084.3,491.830122429096,0.601111011817441,1,,2018-06-20 12:54:49.665881+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
54,qym11s8o,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 12:54:35.483865+00:00,1,AY4B7SUM68J3G,3JJVG1YBECGFQLPXI3V5UBF7I8M5BB,0.00,54,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
55,pzarkjtx,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:56:48.596148+00:00,1,AENJ7GDYBENYX,3LUY3GC630JWHJ4QP1S3NFYSQIWP7V,0.00,55,35,"[42, 44, 52]",0.0,,,,0,,2018-06-20 12:57:18.627428+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
56,kl1psj4r,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 12:56:54.196407+00:00,1,A3VGVIXUXNBUMS,34PGFRQONPUFLN2T2WVVIZBXAAZWJ4,0.00,56,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
57,8pbjidc7,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:57:02.996848+00:00,1,AERCBIBZIEM7H,3DH6GAKTYZ89A72XZJG5RQK34GCYZQ,0.11,57,36,"[42, 44, 52]",448.0,987.671104,448.0,0.636658556366586,0,,2018-06-20 12:57:47.740727+00:00,32,0.11,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
58,n2l1zdc7,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 12:57:58.852916+00:00,1,A1CTJ8UT7SF317,3ZSY5X72NYUOE2C4JFDU3WK2HPUROF,0.11,58,0,,,,,,,1,2018-06-20 12:58:08.553770+00:00,32,0.11,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
59,wjdd0r70,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:02:23.378086+00:00,1,A3JZLYQ606HJJR,3RJSC4XJ11DE6YMNKNYGAUJOR4Q05L,0.00,59,37,"[44, 52, 57]",987.7,987.7,448.013107002875,0.636647926193937,1,,2018-06-20 13:02:46.996857+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
60,w5c97z9x,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:03:12.873448+00:00,1,A22WWSTT8TU7G1,36TFCYNS45TYJHCTO1OW859P6K2HXE,0.00,60,38,"[44, 57, 59]",985.0,985.0,446.788407813944,0.637641193987069,1,,2018-06-20 13:03:30.639726+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
61,3rtzeukp,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:05:22.691785+00:00,1,A19WXHQSBB6P6O,3TUI152ZZC6369Q30YQJMAXPSSJQ1R,0.00,61,39,"[57, 59, 60]",2300.0,2300.0,1043.26227205286,0.153882991035796,1,,2018-06-20 13:05:41.576328+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
62,a733jiot,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:11:25.873612+00:00,1,ACKK3T1M48TR0,3TUI152ZZC6369Q30YQJMAXPSSK1Q3,0.00,62,40,"[57, 59, 60]",1000.0,1000.0,453.592292196897,0.632123039580781,1,,2018-06-20 13:11:36.494504+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
63,4znaza8k,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:17:58.706339+00:00,1,A25RUAJ0JRJ610,3Z9WI9EOZ07SZHDMPI97IB1NABOKHT,0.00,63,41,"[57, 59, 60]",985.0,985.0,446.788407813944,0.637641193987069,1,,2018-06-20 13:18:15.562159+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
64,xiabodfd,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:18:25.918042+00:00,1,A184CT4AT79K9J,3BV8HQ2ZZXK6QFKJH85ER691WLEA63,0.00,64,42,"[57, 60, 63]",980.0,980.0,444.520446352959,0.639480578789165,1,,2018-06-20 13:19:57.227813+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
65,yk5rc36a,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 13:19:34.000142+00:00,1,A1TW60NCALLP12,3EQHHY4HQTBBH2X8YPNJVM64YLG5GU,0.00,65,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
66,vfyri7uc,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:21:33.083317+00:00,1,A3DGUFPPCG8SV8,3RXCAC0YIS8U4KGAWNUM76GV0BH8GZ,0.00,66,43,"[60, 63, 64]",446.0,983.261858,446.0,0.638280616382806,0,,2018-06-20 13:22:20.297680+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
67,yrq4dega,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:41:10.131868+00:00,1,ARIBVG7WV64QM,3Y54SXRO1M4W7M9TJQUY2HD9NWITUA,0.00,67,44,"[63, 64, 66]",225.0,496.040175,225.0,0.817518248175182,0,,2018-06-20 13:41:18.093354+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
68,foa1mof4,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:42:02.758098+00:00,1,A15GDVKMYRUPRC,3XXU1SWE8NEBC4Y4FJPXI5ZAJIU0AU,0.00,68,45,"[64, 66, 67]",400.0,400.0,181.436916878759,0.852849215832312,1,,2018-06-20 13:42:20.920323+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
69,w9cmwzpo,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:43:17.522633+00:00,1,A2HM35CWB7IIFM,3TY7ZAOG5G3HOH7QRA2MCJ26OUO0K9,0.00,69,46,"[64, 67, 68]",1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-06-20 13:43:47.304234+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
70,maatwipo,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:43:24.757062+00:00,1,A21MMR1PCLW0HY,3WOKGM4L72Z0E8S5P2UFJ0JF8ZY0OT,0.06,70,47,"[64, 67, 68]",444.5,979.9549235,444.5,0.639497161394972,0,,2018-06-20 13:44:03.507694+00:00,18,0.06,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
71,jpgehpi5,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:43:49.510638+00:00,1,A11N2XYG9AGJ30,37TD41K0AISZ6SFE8Z48Y6VHEDXSCA,0.12,71,48,"[67, 68, 70]",720.0,720.0,326.586450381766,0.735128588498162,1,,2018-06-20 13:44:28.341448+00:00,36,0.12,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
72,mt5bhn16,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:44:21.364393+00:00,1,A1MPGNVKJI4ZT6,3WYP994K18A7MXIMXEJUUSR8ZCJ6YB,0.00,72,49,"[67, 68, 70]",520.0,1146.40396,520.0,0.578264395782644,0,,2018-06-20 13:45:04.861218+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
73,cwfy233z,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:45:46.486547+00:00,1,A1QX1RYLCFXZJ9,33M4IA01QHKB8BQWK60QM9BVTT2XRT,0.00,73,50,"[67, 68, 71]",650.0,650.0,294.834989927983,0.760879975727508,1,,2018-06-20 13:46:35.844950+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
74,4xh1j8rg,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-06-20 13:46:43.937734+00:00,1,ART2B51OIA2V3,3L6L49WXW1GV5M4O3OLIMX918G9549,0.00,74,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
75,49d4thz1,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:48:30.675815+00:00,1,A172L1J2WN3C3I,3Q5ZZ9ZEVPYWONRQFRBV39P6A2585J,0.00,75,51,"[67, 68, 73]",400.0,881.8492,400.0,0.67558799675588,0,,2018-06-20 13:48:49.585389+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
76,1lwfjbo2,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:50:51.954262+00:00,1,A1XPZSR1885W4O,3AWETUDC93BNK7NSV1U252QFEXIIZ8,0.00,76,52,"[67, 68, 73]",650.0,650.0,294.834989927983,0.760879975727508,1,,2018-06-20 13:51:08.570771+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
77,wv7tkm6h,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:53:55.164372+00:00,1,AJNQ2PBD07FKE,39KFRKBFIOEXB3OQXA5OBSDZKCDOYI,0.00,77,53,"[67, 68, 76]",600.0,600.0,272.155375318138,0.779273823748469,1,,2018-06-20 13:54:11.249887+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
78,ht4lm5uv,,0,20,19,ox,1,Results,172.16.176.137,2018-06-20 13:54:29.281166+00:00,1,AQBA0DWTNZ0BH,3SPJ033422MJASXTHXDJ3WWDLI3JYU,0.00,78,54,"[67, 68, 77]",400.0,400.0,181.436916878759,0.852849215832312,1,,2018-06-20 13:54:57.441769+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
79,0sslh84j,,0,18,19,ox,1,Choose,172.16.176.137,2018-06-20 13:59:36.617688+00:00,1,A3AFC26CB0AXMI,30IQTZXKALPN8H6XQTHB2DA8K33X0V,0.00,79,0,"[67, 68, 78]",,,,,,,2018-06-20 14:00:49.038303+00:00,0,0.0,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
80,yyhxrt3x,,0,0,19,,,,,,0,,,0.00,80,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
81,ra3lhpk5,,0,0,19,,,,,,0,,,0.00,81,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
82,qpiqln8s,,0,0,19,,,,,,0,,,0.00,82,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
83,fkoy02xk,,0,0,19,,,,,,0,,,0.00,83,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
84,nabng58g,,0,0,19,,,,,,0,,,0.00,84,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
85,drf1rli2,,0,0,19,,,,,,0,,,0.00,85,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
86,4vgeuz1n,,0,0,19,,,,,,0,,,0.00,86,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
87,ag5r6h73,,0,0,19,,,,,,0,,,0.00,87,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
88,p7lp8urn,,0,0,19,,,,,,0,,,0.00,88,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
89,0uykvcl0,,0,0,19,,,,,,0,,,0.00,89,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
90,utqzqda0,,0,0,19,,,,,,0,,,0.00,90,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
91,m400pl7m,,0,0,19,,,,,,0,,,0.00,91,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
92,r9i321wl,,0,0,19,,,,,,0,,,0.00,92,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
93,28z5dqfv,,0,0,19,,,,,,0,,,0.00,93,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
94,q7fr1xfs,,0,0,19,,,,,,0,,,0.00,94,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
95,6fi2dpdf,,0,0,19,,,,,,0,,,0.00,95,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
96,zufoylk3,,0,0,19,,,,,,0,,,0.00,96,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
97,q9q6e7b3,,0,0,19,,,,,,0,,,0.00,97,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
98,05scghph,,0,0,19,,,,,,0,,,0.00,98,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
99,huk3suji,,0,0,19,,,,,,0,,,0.00,99,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
100,h8c6j8uh,,0,0,19,,,,,,0,,,0.00,100,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
101,itaeoua1,,0,0,19,,,,,,0,,,0.00,101,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
102,l77ue6nj,,0,0,19,,,,,,0,,,0.00,102,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
103,ck2zx0ts,,0,0,19,,,,,,0,,,0.00,103,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
104,ui0oetti,,0,0,19,,,,,,0,,,0.00,104,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
105,b6i3mz18,,0,0,19,,,,,,0,,,0.00,105,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
106,xg9qjm2f,,0,0,19,,,,,,0,,,0.00,106,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
107,2megixdj,,0,0,19,,,,,,0,,,0.00,107,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
108,5y7qub6t,,0,0,19,,,,,,0,,,0.00,108,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
109,z1ltfinx,,0,0,19,,,,,,0,,,0.00,109,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
110,y72haequ,,0,0,19,,,,,,0,,,0.00,110,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
111,zqyl5dq7,,0,0,19,,,,,,0,,,0.00,111,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
112,ymkk0g50,,0,0,19,,,,,,0,,,0.00,112,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
113,45ysds5u,,0,0,19,,,,,,0,,,0.00,113,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
114,gup2cp3z,,0,0,19,,,,,,0,,,0.00,114,0,,,,,,,,,,,0.00,1,1,1,0.2,30,300,1,3,min,lg30cqht,,,32204AGAABVLBBJ99PJQW0D78S1HG5,3YVLYSYECGO2I052WIRRU438XJBQ0C,,0
