participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.bonus,session.config.views,session.config.pay_per_min,session.config.wait_before_leave,session.config.selection_method,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,ox.1.player.id_in_group,ox.1.player.decision_order,ox.1.player.decision_history,ox.1.player.estimate,ox.1.player.estimate_p,ox.1.player.estimate_kg,ox.1.player.estimate_percent_diff,ox.1.player.unit,ox.1.player.early_finish,ox.1.player.wp_timer_start,ox.1.player.sec_spent,ox.1.player.sec_earned,ox.1.player.payoff,ox.1.group.id_in_subsession,ox.1.subsession.round_number,ox.1.subsession.worker_running,ox.1.subsession.someone_arriving,ox.1.subsession.pay_per_min,ox.1.subsession.wait_before_leave,ox.1.subsession.max_wait_time,ox.1.subsession.bonus,ox.1.subsession.views,ox.1.subsession.selection_method
166,mwpocj10,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 12:54:25.949192+00:00,1,A2CICSXRPECH9N,3TPZPLC3M1VEG033NPPDAYMCMXA3P3,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,166,1,0,0.00,1,1,166,0,0,0.00,1,2,166,0,0,0.00,1,3,166,0,0,0.00,1,4,166,0,0,0.00,1,5,166,0,0,0.00,1,6,166,0,0,0.00,1,7,166,0,0,0.00,1,8,166,125,[],430.0,947.98789,430.0,0.651257096512571,0,,2018-07-18 12:54:35.832026+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
167,2mg0jbgp,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 13:06:19.645526+00:00,1,AIGV3M4T6TW0B,30BXRYBRP5GJUH73EWSA6MVIYZVHWJ,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,167,1,0,0.00,1,1,167,0,0,0.00,1,2,167,0,0,0.00,1,3,167,0,0,0.00,1,4,167,0,0,0.00,1,5,167,0,0,0.00,1,6,167,0,0,0.00,1,7,167,0,0,0.00,1,8,167,126,[],350.0,771.61805,350.0,0.716139497161395,0,,2018-07-18 13:06:45.164110+00:00,12,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
168,mdyigrli,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 13:13:38.049469+00:00,1,A30T63SDMK4DLZ,3Z9WI9EOZ07SZHDMPI97IB1NBSMKHQ,1.04,1.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,168,1,0,0.00,1,1,168,0,0,0.00,1,2,168,0,0,0.00,1,3,168,0,0,0.00,1,4,168,0,0,0.00,1,5,168,0,0,0.00,1,6,168,0,0,0.00,1,7,168,0,0,0.00,1,8,168,127,[],1200.0,2645.5476,1200.0,0.0267639902676399,0,,2018-07-18 13:14:42.034589+00:00,12,0.04,1.00,1,1,0,0,0.2,30,300,1,0,history
169,xosj8fe7,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 13:24:24.234990+00:00,1,A3VJANLFINEITE,3M0NZ3JDP2HB8JSDOHB8GTMAAS9Z5B,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,169,1,0,0.00,1,1,169,0,0,0.00,1,2,169,0,0,0.00,1,3,169,0,0,0.00,1,4,169,0,0,0.00,1,5,169,0,0,0.00,1,6,169,0,0,0.00,1,7,169,0,0,0.00,1,8,169,127,[],0.0,,,,0,,2018-07-18 13:24:58.064978+00:00,4,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
170,nea2vaz4,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 13:42:06.443922+00:00,1,A2L3FHI2G9JPNL,3PB5A5BD0WPQ46BRMI2GT6K0Q8BG7J,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,170,1,0,0.00,1,1,170,0,0,0.00,1,2,170,0,0,0.00,1,3,170,0,0,0.00,1,4,170,0,0,0.00,1,5,170,0,0,0.00,1,6,170,0,0,0.00,1,7,170,0,0,0.00,1,8,170,128,[],510.0,510.0,231.332069020418,0.812382750186198,1,,2018-07-18 13:42:30.034893+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
171,igpqu66f,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 13:53:42.949301+00:00,1,A12COBPWFFF8UK,3U0SRXB7CEO6WHCSI0DHO7KXSWRNRX,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,171,1,0,0.00,1,1,171,0,0,0.00,1,2,171,0,0,0.00,1,3,171,0,0,0.00,1,4,171,0,0,0.00,1,5,171,0,0,0.00,1,6,171,0,0,0.00,1,7,171,0,0,0.00,1,8,171,129,[],950.0,2094.39185,950.0,0.229521492295215,0,,2018-07-18 13:54:13.904834+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
172,q1gd19oc,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 13:55:04.793315+00:00,1,A17H0BE1NG5FZN,36NEMU28XGW5MV8E5T8NYR3EFLWWM9,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,172,1,0,0.00,1,1,172,0,0,0.00,1,2,172,0,0,0.00,1,3,172,0,0,0.00,1,4,172,0,0,0.00,1,5,172,0,0,0.00,1,6,172,0,0,0.00,1,7,172,0,0,0.00,1,8,172,129,[],0.0,,,,0,,2018-07-18 13:55:59.838562+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
173,hpn2c4pl,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 14:39:56.588163+00:00,1,AW6DFFL8QE1FH,37C0GNLMHGM4OMNV1IWGH7H7I5F6D4,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,173,1,0,0.00,1,1,173,0,0,0.00,1,2,173,0,0,0.00,1,3,173,0,0,0.00,1,4,173,0,0,0.00,1,5,173,0,0,0.00,1,6,173,0,0,0.00,1,7,173,0,0,0.00,1,8,173,130,[],500.0,1102.3115,500.0,0.59448499594485,0,,2018-07-18 14:40:29.736582+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
174,g24rf7mf,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 14:44:34.168248+00:00,1,A1RQMCQ3LMIGEK,34T446B1C1XZ5JV2ZXLOO0PYK2HC09,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,174,1,0,0.00,1,1,174,0,0,0.00,1,2,174,0,0,0.00,1,3,174,0,0,0.00,1,4,174,0,0,0.00,1,5,174,0,0,0.00,1,6,174,0,0,0.00,1,7,174,0,0,0.00,1,8,174,131,[],565.0,565.0,256.279645091247,0.792149517363141,1,,2018-07-18 14:45:05.493186+00:00,6,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
175,5lxh4xzx,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 14:50:10.074588+00:00,1,A1VPD12Q3TBJNY,33M4IA01QHKB8BQWK60QM9BVUA5XRV,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,175,1,0,0.00,1,1,175,0,0,0.00,1,2,175,0,0,0.00,1,3,175,0,0,0.00,1,4,175,0,0,0.00,1,5,175,0,0,0.00,1,6,175,0,0,0.00,1,7,175,0,0,0.00,1,8,175,132,[],545.0,545.0,247.207799247309,0.799507056571526,1,,2018-07-18 14:50:28.484571+00:00,10,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
176,4535205e,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 15:15:46.523941+00:00,1,A3JNABTVQM9MK5,3C5W7UE9CG9KBVD4FY490AHLON9XMA,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,176,1,0,0.00,1,1,176,0,0,0.00,1,2,176,0,0,0.00,1,3,176,0,0,0.00,1,4,176,0,0,0.00,1,5,176,0,0,0.00,1,6,176,0,0,0.00,1,7,176,0,0,0.00,1,8,176,133,[],1400.0,1400.0,635.029209075656,0.484972255413093,1,,2018-07-18 15:16:01.468862+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
177,nqmjj1jx,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-18 15:23:53.573201+00:00,1,A1Z7MI0FWHSWFT,3EICBYG645F67PWOL5VU654UJBRJCR,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,177,0,1,0.00,1,1,177,0,0,0.00,1,2,177,0,0,0.00,1,3,177,0,0,0.00,1,4,177,0,0,0.00,1,5,177,0,0,0.00,1,6,177,0,0,0.00,1,7,177,0,0,0.00,1,8,177,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
178,le6fl3fv,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-18 15:26:30.906966+00:00,1,A1E0ZJDLHLF96H,3B3WTRP3DCL43VRD20FB5YH5BF392E,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,178,0,1,0.00,1,1,178,0,0,0.00,1,2,178,0,0,0.00,1,3,178,0,0,0.00,1,4,178,0,0,0.00,1,5,178,0,0,0.00,1,6,178,0,0,0.00,1,7,178,0,0,0.00,1,8,178,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
179,xjkqicrs,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 15:55:14.462185+00:00,1,A10YPWCOWZM0OV,3I0BTBYZAY4C8MW7VP3DLRHHNQ6Y0A,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,179,1,0,0.00,1,1,179,0,0,0.00,1,2,179,0,0,0.00,1,3,179,0,0,0.00,1,4,179,0,0,0.00,1,5,179,0,0,0.00,1,6,179,0,0,0.00,1,7,179,0,0,0.00,1,8,179,133,[],0.0,,,,0,,2018-07-18 15:55:27.085080+00:00,10,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
180,9cn2a8gm,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 15:56:00.959006+00:00,1,A3FAPC4QWMZMVR,36DSNE9QZ6H7GETRBA4L15YB8PDOJW,0.07,0.17,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,180,1,0,0.00,1,1,180,0,0,0.00,1,2,180,0,0,0.00,1,3,180,0,0,0.00,1,4,180,0,0,0.00,1,5,180,0,0,0.00,1,6,180,0,0,0.00,1,7,180,0,0,0.00,1,8,180,134,[],2000.0,2000.0,907.184584393794,0.264246079161562,1,,2018-07-18 15:56:30.767911+00:00,20,0.07,0.00,1,1,0,0,0.2,30,300,1,0,history
181,rp8mud5l,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 15:57:01.297598+00:00,1,A4LIE5PSN9RRS,3IAEQB9FMF32I121S09KF1GK67FWD2,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,181,1,0,0.00,1,1,181,0,0,0.00,1,2,181,0,0,0.00,1,3,181,0,0,0.00,1,4,181,0,0,0.00,1,5,181,0,0,0.00,1,6,181,0,0,0.00,1,7,181,0,0,0.00,1,8,181,135,[],475.0,475.0,215.456338793526,0.825258443800871,1,,2018-07-18 15:57:21.462421+00:00,10,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
182,46u5x4cj,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 16:02:06.363262+00:00,1,A191V7PT3DQKDP,3BEFOD78W7CTDTPUVN243ZKNVS94M7,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,182,1,0,0.00,1,1,182,0,0,0.00,1,2,182,0,0,0.00,1,3,182,0,0,0.00,1,4,182,0,0,0.00,1,5,182,0,0,0.00,1,6,182,0,0,0.00,1,7,182,0,0,0.00,1,8,182,136,[],900.0,900.0,408.233062977207,0.668910735622703,1,,2018-07-18 16:02:34.497322+00:00,12,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
183,025pj1v9,,0,2,19,consent,1,BlockDropouts,172.16.176.137,2018-07-18 16:45:02.147903+00:00,1,A3RKVEEPYHONZY,3OXV7EAXLF966ULY8TQ44YVVRS136E,0.00,0.10,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,183,0,1,0.00,1,1,183,0,0,0.00,1,2,183,0,0,0.00,1,3,183,0,0,0.00,1,4,183,0,0,0.00,1,5,183,0,0,0.00,1,6,183,0,0,0.00,1,7,183,0,0,0.00,1,8,183,0,,,,,,,,,,,0.00,1,1,0,0,0.2,30,300,1,0,history
184,ankt89q5,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 16:45:12.825791+00:00,1,A1HQ51746VE082,3PB5A5BD0WPQ46BRMI2GT6K0Q8Q7GP,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,184,1,0,0.00,1,1,184,0,0,0.00,1,2,184,0,0,0.00,1,3,184,0,0,0.00,1,4,184,0,0,0.00,1,5,184,0,0,0.00,1,6,184,0,0,0.00,1,7,184,0,0,0.00,1,8,184,137,[],500.0,500.0,226.796146098449,0.81606151979039,1,,2018-07-18 16:45:24.692367+00:00,12,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
185,sjsq2c20,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 16:53:15.532132+00:00,1,AIV13Z9WMXKH3,37Z929RLGARGS9HPULZYNGVL3GBTS7,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,185,1,0,0.00,1,1,185,0,0,0.00,1,2,185,0,0,0.00,1,3,185,0,0,0.00,1,4,185,0,0,0.00,1,5,185,0,0,0.00,1,6,185,0,0,0.00,1,7,185,0,0,0.00,1,8,185,137,[],0.0,,,,0,,2018-07-18 16:54:14.115050+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
186,x5281bzp,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 16:56:04.503298+00:00,1,ACZPNPSA47Q23,3L4PIM1GQUZ08GG6P2MS5NI4WGARY6,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,186,1,0,0.00,1,1,186,0,0,0.00,1,2,186,0,0,0.00,1,3,186,0,0,0.00,1,4,186,0,0,0.00,1,5,186,0,0,0.00,1,6,186,0,0,0.00,1,7,186,0,0,0.00,1,8,186,137,[],0.0,,,,0,,2018-07-18 16:56:36.899962+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
187,g9co40jb,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 16:56:20.015504+00:00,1,A2YLF04UAKYVF1,3TXD01ZLD50CQ1U34PTQU91H8EFU4S,1.24,1.34,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,187,1,0,0.00,1,1,187,0,0,0.00,1,2,187,0,0,0.00,1,3,187,0,0,0.00,1,4,187,0,0,0.00,1,5,187,0,0,0.00,1,6,187,0,0,0.00,1,7,187,0,0,0.00,1,8,187,138,[],2900.0,2900.0,1315.417647371,0.0668431852157352,1,,2018-07-18 16:56:39.737085+00:00,72,0.24,1.00,1,1,0,0,0.2,30,300,1,0,history
188,ygdh8y6g,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 17:14:41.325924+00:00,1,A1AYVATMT88U1W,3KOPY89HM9LIUP05SCKTD200DYN3JM,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,188,1,0,0.00,1,1,188,0,0,0.00,1,2,188,0,0,0.00,1,3,188,0,0,0.00,1,4,188,0,0,0.00,1,5,188,0,0,0.00,1,6,188,0,0,0.00,1,7,188,0,0,0.00,1,8,188,138,[],0.0,,,,0,,2018-07-18 17:15:03.447974+00:00,9,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
189,aktcrs48,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 17:24:02.567078+00:00,1,A32YSQO4F95XQC,3Q5ZZ9ZEVPYWONRQFRBV39P6BJL58V,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,189,1,0,0.00,1,1,189,0,0,0.00,1,2,189,0,0,0.00,1,3,189,0,0,0.00,1,4,189,0,0,0.00,1,5,189,0,0,0.00,1,6,189,0,0,0.00,1,7,189,0,0,0.00,1,8,189,139,[],1100.0,1100.0,498.951521416587,0.595335343538859,1,,2018-07-18 17:24:30.806761+00:00,7,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
190,p5oaiez4,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 17:29:00.312855+00:00,1,A1KL6VGWS7GCFB,3TOK3KHVJU1EWJSPA1FOYFT2HULO7X,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,190,1,0,0.00,1,1,190,0,0,0.00,1,2,190,0,0,0.00,1,3,190,0,0,0.00,1,4,190,0,0,0.00,1,5,190,0,0,0.00,1,6,190,0,0,0.00,1,7,190,0,0,0.00,1,8,190,140,[],350.0,350.0,158.757302268914,0.871243063853273,1,,2018-07-18 17:29:07.449098+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
191,uqkkqa87,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 17:33:42.943456+00:00,1,A2FDLQWUS5NGW5,3E7TUJ2EGD5R65PTZPZS1H89863D92,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,191,1,0,0.00,1,1,191,0,0,0.00,1,2,191,0,0,0.00,1,3,191,0,0,0.00,1,4,191,0,0,0.00,1,5,191,0,0,0.00,1,6,191,0,0,0.00,1,7,191,0,0,0.00,1,8,191,141,[],600.0,1322.7738,600.0,0.51338199513382,0,,2018-07-18 17:34:53.996131+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
192,rh8vlrnr,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 17:41:14.632946+00:00,1,A666IQVW8PYE5,3MH9DQ757XVS2HNNZQVR3YYKYJUGU7,0.02,0.12,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,192,1,0,0.00,1,1,192,0,0,0.00,1,2,192,0,0,0.00,1,3,192,0,0,0.00,1,4,192,0,0,0.00,1,5,192,0,0,0.00,1,6,192,0,0,0.00,1,7,192,0,0,0.00,1,8,192,142,[],1000.0,1000.0,453.592292196897,0.632123039580781,1,,2018-07-18 17:41:26.500610+00:00,5,0.02,0.00,1,1,0,0,0.2,30,300,1,0,history
193,ldjw8hiy,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 17:44:24.106116+00:00,1,A1XCA2F28H20FG,3IAS3U3I0GZNRO6A0KT7W4CVZFJ2BU,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,193,1,0,0.00,1,1,193,0,0,0.00,1,2,193,0,0,0.00,1,3,193,0,0,0.00,1,4,193,0,0,0.00,1,5,193,0,0,0.00,1,6,193,0,0,0.00,1,7,193,0,0,0.00,1,8,193,143,[],2000.0,2000.0,907.184584393794,0.264246079161562,1,,2018-07-18 17:44:45.038329+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
194,6rxvqm31,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 17:54:21.948618+00:00,1,A1UZ1M1M0NR3Q8,3GNA64GUZFN2URRM1LSVP0A65PBQ5V,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,194,1,0,0.00,1,1,194,0,0,0.00,1,2,194,0,0,0.00,1,3,194,0,0,0.00,1,4,194,0,0,0.00,1,5,194,0,0,0.00,1,6,194,0,0,0.00,1,7,194,0,0,0.00,1,8,194,144,[],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-18 17:55:05.787356+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
195,85g9yomp,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 18:00:08.333564+00:00,1,A24UI9QFKXGUVP,3MMN5BL1W0N8VX6QV9XLTUSHHSOM3F,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,195,1,0,0.00,1,1,195,0,0,0.00,1,2,195,0,0,0.00,1,3,195,0,0,0.00,1,4,195,0,0,0.00,1,5,195,0,0,0.00,1,6,195,0,0,0.00,1,7,195,0,0,0.00,1,8,195,145,[],1080.0,1080.0,489.879675572649,0.602692882747243,1,,2018-07-18 18:00:27.304256+00:00,10,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
196,67zp0jdl,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 18:55:00.707789+00:00,1,AV4WX53QECUF8,3K9FOBBF2I2VTJHFDGGL2VBYM5TLNY,0.04,0.14,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,196,1,0,0.00,1,1,196,0,0,0.00,1,2,196,0,0,0.00,1,3,196,0,0,0.00,1,4,196,0,0,0.00,1,5,196,0,0,0.00,1,6,196,0,0,0.00,1,7,196,0,0,0.00,1,8,196,146,[],800.0,1763.6984,800.0,0.35117599351176,0,,2018-07-18 18:55:25.697926+00:00,11,0.04,0.00,1,1,0,0,0.2,30,300,1,0,history
197,8q9dpwwb,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 18:59:50.675202+00:00,1,A1MCESL59XN0X6,3FIJLY1B6VN9WCJW7KQFB7B9PO8FPJ,0.01,0.11,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,197,1,0,0.00,1,1,197,0,0,0.00,1,2,197,0,0,0.00,1,3,197,0,0,0.00,1,4,197,0,0,0.00,1,5,197,0,0,0.00,1,6,197,0,0,0.00,1,7,197,0,0,0.00,1,8,197,147,[],1200.0,1200.0,544.310750636277,0.558547647496937,1,,2018-07-18 19:00:17.030183+00:00,2,0.01,0.00,1,1,0,0,0.2,30,300,1,0,history
198,gwxj6pv5,,0,20,19,ox,1,Results,172.16.176.137,2018-07-18 19:13:30.933084+00:00,1,AGU0O0F6O1UCB,3JJVG1YBECGFQLPXI3V5UBF7JQGB5C,0.03,0.13,gaijydul,,,3S1L4CQSFXO0NOF0SZ3GXTQRUVRFAZ,375MF9UHNS9MS6QQRY53YI5KPHEXS6,,0,1,0,0.2,30,history,0.10,0.0,198,1,0,0.00,1,1,198,0,0,0.00,1,2,198,0,0,0.00,1,3,198,0,0,0.00,1,4,198,0,0,0.00,1,5,198,0,0,0.00,1,6,198,0,0,0.00,1,7,198,0,0,0.00,1,8,198,148,[],1050.0,1050.0,476.271906806742,0.61372919155982,1,,2018-07-18 19:14:50.131902+00:00,8,0.03,0.00,1,1,0,0,0.2,30,300,1,0,history
